,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
1325,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1326,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1327,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1328,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1329,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1330,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1331,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1332,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1333,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1334,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1335,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1336,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1337,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1338,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1339,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1340,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1341,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1342,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1343,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1344,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1345,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1346,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1347,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1348,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1349,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1350,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1351,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1352,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1353,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1354,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1355,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1356,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1357,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1358,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1359,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1360,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1361,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1362,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1363,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1364,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1365,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1366,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1367,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1368,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1369,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1370,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1371,-1.1017324,0.79859275,0.050064076,-0.17339398,0.02631869,-0.034498256
1372,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1373,-1.0457875,0.78201294,0.059262276,-0.22244516,0.04700543,-0.032802574
1374,-0.9898422,0.76543313,0.06846047,-0.2714964,0.06769217,-0.03110689
1375,-0.971194,0.7599065,0.071526535,-0.2878468,0.07458773,-0.030541662
1376,-1.037491,0.8153584,0.026655214,-0.10388847,-0.0096535375,-0.0351466
1377,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1378,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1379,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1380,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1381,-0.91627675,0.7794354,0.046584647,-0.21016608,0.035167728,-0.031472612
1382,-0.8903602,0.84336305,-0.01709645,0.018772135,-0.07470236,-0.035878018
1383,-0.88103604,0.84059983,-0.015563439,0.010596935,-0.07125458,-0.03559541
1384,-0.8623876,0.83507323,-0.012497349,-0.0057534757,-0.064358994,-0.035030182
1385,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1386,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1387,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1388,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1389,-0.5960983,0.8993722,-0.10459981,0.26409322,-0.20480005,-0.03734089
1390,-0.58677423,0.896609,-0.10306676,0.2559181,-0.20135225,-0.03705828
1391,-0.5681259,0.8910822,-0.1000007,0.23956764,-0.1944567,-0.03649306
1392,-0.5308291,0.8800291,-0.09386857,0.20686682,-0.18066552,-0.0353626
1393,-0.30704898,0.81371003,-0.057075802,0.010661953,-0.09791863,-0.0285799
1394,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1395,-0.7757485,0.009942669,0.07135661,0.22681099,0.17109178,0.25504583
1396,-0.7757485,0.009942669,0.07135661,0.22681099,0.17109178,0.25504583
1397,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1398,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1399,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1400,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1401,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1402,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1403,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1404,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1405,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1406,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1407,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1408,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1409,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1410,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1411,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1412,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1413,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1414,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1415,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1416,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1417,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1418,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1419,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1420,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1421,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1422,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1423,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1424,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1425,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1426,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1427,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1428,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1429,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1430,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1431,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1432,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1433,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1434,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1435,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1436,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1437,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1438,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1439,-0.32818812,-0.12269582,0.1449422,-0.16559875,0.3365856,0.2686113
1440,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1441,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1442,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1443,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1444,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1445,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1446,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1447,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1448,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1449,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1450,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1451,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1452,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1453,-0.32818812,-0.12269582,0.1449422,-0.16559875,0.3365856,0.2686113
1454,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1455,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1456,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1457,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1458,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1459,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1460,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1461,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1462,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1463,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1464,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1465,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1466,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1467,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1468,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1469,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1470,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1471,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1472,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1473,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1474,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1475,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1476,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1477,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1478,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1479,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1480,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1481,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1482,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1483,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1484,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1485,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1486,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1487,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1488,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1489,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1490,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1491,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1492,-0.33229992,0.021739084,0.008381782,0.34132892,0.09615869,0.25810477
1493,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1494,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1495,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1496,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1497,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1498,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1499,-0.33229992,0.021739084,0.008381782,0.34132892,0.09615869,0.25810477
1500,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1501,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1502,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1503,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1504,-0.33229992,0.021739084,0.008381782,0.34132892,0.09615869,0.25810477
1505,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1506,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1507,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1508,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1509,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1510,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1511,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1512,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1513,-0.33229992,0.021739084,0.008381782,0.34132892,0.09615869,0.25810477
1514,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1515,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1516,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1517,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1518,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1519,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1520,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1521,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1522,-0.96262825,-0.011176003,0.07717587,0.5202543,0.9475193,-0.14028403
1523,-0.96262825,-0.011176003,0.07717587,0.5202543,0.9475193,-0.14028403
1524,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1525,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1526,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1527,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1528,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1529,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1530,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1531,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1532,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1533,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1534,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1535,-0.96262825,-0.011176003,0.07717587,0.5202543,0.9475193,-0.14028403
1536,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1537,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1538,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1539,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1540,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1541,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1542,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1543,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1544,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1545,-0.7851347,0.012602564,0.075990416,0.2733298,0.20817313,1.0438809
1546,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1547,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1548,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1549,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1550,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1551,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1552,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1553,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1554,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1555,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1556,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1557,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1558,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1559,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1560,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1561,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1562,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1563,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1564,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1565,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1566,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1567,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1568,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1569,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1570,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1571,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1572,0.56282103,-0.24353798,0.15555295,-0.44349065,0.42714635,0.28523564
1573,0.55459744,0.045331772,-0.11756788,0.57036483,-0.053707503,0.2642227
1574,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1575,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1576,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1577,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1578,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1579,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1580,0.55459744,0.045331772,-0.11756788,0.57036483,-0.053707503,0.2642227
1581,0.56282103,-0.24353798,0.15555295,-0.44349065,0.42714635,0.28523564
1582,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1583,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1584,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1585,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1586,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1587,0.55459744,0.045331772,-0.11756788,0.57036483,-0.053707503,0.2642227
1588,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1589,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1590,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1591,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1592,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1593,-0.96262825,-0.011176003,0.07717587,0.5202543,0.9475193,-0.14028403
1594,-0.96262825,-0.011176003,0.07717587,0.5202543,0.9475193,-0.14028403
1595,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
1596,0.55459744,0.045331772,-0.11756788,0.57036483,-0.053707503,0.2642227
1597,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1598,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1599,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1600,-0.96262825,-0.011176003,0.07717587,0.5202543,0.9475193,-0.14028403
1601,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1602,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1603,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1604,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1605,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1606,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1607,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1608,-0.59171724,-0.049490687,0.07021716,0.44671,0.9652173,-0.13423274
1609,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1610,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1611,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1612,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1613,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1614,-0.2933436,-0.13791634,0.11927403,0.1851035,1.0755466,-0.12518916
1615,-0.59171724,-0.049490687,0.07021716,0.44671,0.9652173,-0.13423274
1616,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1617,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1618,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1619,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1620,-0.59171724,-0.049490687,0.07021716,0.44671,0.9652173,-0.13423274
1621,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1622,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1623,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1624,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1625,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1626,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1627,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1628,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1629,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1630,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1631,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1632,-0.2933436,-0.13791634,0.11927403,0.1851035,1.0755466,-0.12518916
1633,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1634,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1635,-0.2933436,-0.13791634,0.11927403,0.1851035,1.0755466,-0.12518916
1636,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1637,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1638,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1639,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1640,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1641,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1642,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1643,0.5853235,-0.5282159,0.8780861,-0.35195294,0.029660204,-0.017570244
1644,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1645,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1646,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1647,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1648,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1649,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1650,-0.40971026,-0.60239166,-0.49983737,-0.34451008,0.029304124,-0.016226059
1651,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
